%the first two columns are temperature (K) and pressure (MPa) conditions. The third column is the physical property. 
%The number of the forth column tells what property on the third column is: 1 means volume (cm3 mol^-1), 4 means isobaric expansivity (K^-1), 
%5 for isobaric molar heat capacity (J K^-1 mol^-1), 6 for isochoric molar heat capacity (J K^-1 mol^-1) and 11 for enthalpy.

T_K p_MPa property  flag  weight
59.4	5.28208E-18	36.69368	6	1
64.63	6.42138E-17	38.78568	6	1
69.6	5.74298E-16	40.12456	6	1
74.35	3.99165E-15	41.4216	6	1
79.8	3.10359E-14	42.4676	6	1
84.5	1.58455E-13	43.7228	6	1
89.5	7.88078E-13	44.85248	6	1
93.93	2.94131E-12	45.68928	6	1
100.09	1.58061E-11	46.73528	6	1
109.88	1.66043E-10	48.5344	6	1
119.56	1.21638E-09	50.208	6	1
129.76	7.34554E-09	52.04896	6	1
139.96	3.4422E-08	53.93176	6	1
149.64	1.23224E-07	56.02376	6	1
159.58	3.9101E-07	58.24128	6	1
169.78	1.12449E-06	60.4588	6	1
179.72	2.8581E-06	62.84368	6	1
189.66	6.76118E-06	65.2704	6	1
199.6	1.51731E-05	67.52976	6	1
209.8	3.34535E-05	69.95648	6	1
18.28	2.59606E-30	0.337225983	4	0.4
37.886	1.6503E-23	1.281702603	4	0.4
62.91	2.88809E-17	2.070511924	4	0.4
87.93	4.82879E-13	2.535460977	4	0.4
112.95	3.22815E-10	2.898395068	4	0.4
137.6	2.45626E-08	3.248330554	4	0.4
162.62	5.42259E-07	3.648878516	4	0.4
188.34	6.05124E-06	4.163309149	4	0.4
213.36	4.37837E-05	4.846978109	4	0.4
238	0.000266149	5.864922571	4	0.4
263.02673	0.001585803	7.736144275	4	0.4
18.97	4.87206E-30	0.36836632	4	0.4
65.54	9.71557E-17	2.129162389	4	0.4
89.37	7.57109E-13	2.557846656	4	0.4
114.51	4.47066E-10	2.920127297	4	0.4
138.35	2.73768E-08	3.259438585	4	0.4
163.48	5.93641E-07	3.664043303	4	0.4
189.07	6.43485E-06	4.180154819	4	0.4
214.2	4.66343E-05	4.87465176	4	0.4
237.83	0.000262914	5.856004215	4	0.4
262.97	0.001579443	7.730027426	4	0.4
285.49	24.61278984	9.494463721	4	0.4
253.6	360.9	2.89	4	0.4
253.6	356	2.96	4	0.4
253.6	337.7	3.01	4	0.4
253.6	322.9	3.07	4	0.4
253.6	309.6	3.12	4	0.4
253.6	291.8	3.19	4	0.4
253.6	280.3	3.25	4	0.4
253.6	263.4	3.41	4	0.4
253.6	251.3	3.39	4	0.4
253.6	201.9	3.76	4	0.4
253.6	195.7	3.74	4	0.4
253.6	172.1	4	4	0.4
253.6	168.2	4.03	4	0.4
253.6	143.4	4.28	4	0.4
253.6	139.9	4.29	4	0.4
253.6	115.8	4.49	4	0.4
253.6	95.6	4.71	4	0.4
253.6	93.8	4.74	4	0.4
253.6	73.4	4.92	4	0.4
253.6	60.4	5.06	4	0.4
265	386.1	2.95	4	0.4
265	381	2.9	4	0.4
265	354.2	3.1	4	0.4
265	352.4	3.12	4	0.4
265	314.3	3.32	4	0.4
265	289.9	3.49	4	0.4
265	258.7	3.65	4	0.4
265	209.5	3.89	4	0.4
265	196.9	3.97	4	0.4
265	177.4	4.19	4	0.4
265	162.9	4.2	4	0.4
265	147.8	4.34	4	0.4
265	127	4.52	4	0.4
265	118.4	4.65	4	0.4
265	88.5	4.86	4	0.4
265	64.7	5.35	4	0.4
265	58.6	5.55	4	0.4
265	44.3	5.56	4	0.4
265	15.4	6.07	4	0.4
265	10	6.37	4	0.4
272.4	391.8	2.89	4	0.4
272.4	372.1	3.11	4	0.4
272.4	347.4	3.11	4	0.4
272.4	318.4	3.29	4	0.4
272.4	318	3.29	4	0.4
272.4	289.4	3.34	4	0.4
272.4	273.2	3.55	4	0.4
272.4	261.5	3.6	4	0.4
272.4	233.5	3.79	4	0.4
272.4	204.9	4.04	4	0.4
272.4	191.4	4.07	4	0.4
272.4	176.5	4.3	4	0.4
272.4	152.4	4.51	4	0.4
272.4	146.1	4.55	4	0.4
272.4	113.6	4.87	4	0.4
272.4	113.2	4.94	4	0.4
272.4	90.9	5.44	4	0.4
272.4	80	5.43	4	0.4
272.4	76.4	5.43	4	0.4
272.4	45.9	6.32	4	0.4
272.4	31	6.49	4	0.4
272.4	16.5	6.89	4	0.4
272.4	15.2	7.25	4	0.4
278.8	393	3.28	4	0.4
278.8	376.4	3.05	4	0.4
278.8	371.1	3.23	4	0.4
278.8	345.4	3.32	4	0.4
278.8	343.2	3.3	4	0.4
278.8	313.9	3.45	4	0.4
278.8	309.6	3.49	4	0.4
